step,train_loss,train_accuracy,valid_loss,valid_mean_token_accuracy
1066,1.53371,0.88889,,
1067,0.0,1.0,,
1068,0.0,1.0,,
1069,1.28837,0.88889,,
1070,0.0,1.0,,
1071,1.48165,0.88889,,
1072,1.70569,0.88889,,
1073,0.0,1.0,,
1074,1.7083,0.88889,,
1075,0.0,1.0,,
1076,0.06115,1.0,,
1077,0.0,1.0,,
1078,1.60613,0.88889,,
1079,0.0,1.0,,
1080,0.0,1.0,,
1081,1.62751,0.88889,,
1082,0.0,1.0,,
1083,1.42932,0.88889,,
1084,1.62777,0.88889,,
1085,0.0,1.0,,
1086,2.7664,0.77778,,
1087,1.71634,0.88889,,
1088,1.36528,0.88889,,
1089,1.35801,0.88889,,
1090,2.63337,0.77778,,
1091,0.0,1.0,,
1092,0.0,1.0,,
1093,1.2648,0.88889,,
1094,1.2066,0.88889,,
1095,0.0,1.0,,
1096,1e-05,1.0,,
1097,2.06863,0.77778,,
1098,1.17794,0.88889,,
1099,0.0,1.0,,
1100,1.14268,0.88889,,
1101,0.0,1.0,1e-05,0.33333
1102,0.0,1.0,,
1103,0.01066,1.0,,
1104,0.0,1.0,,
1105,0.0,1.0,,
1106,0.0,1.0,,
1107,0.0,1.0,,
1108,0.0,1.0,,
1109,0.0,1.0,,
1110,1e-05,1.0,,
1111,0.0,1.0,,
1112,0.0,1.0,,
1113,0.0,1.0,,
1114,0.0,1.0,,
1115,1.8975,0.88889,,
1116,1.78678,0.88889,,
1117,1.77922,0.88889,,
1118,0.0,1.0,,
1119,1.6603,0.88889,,
1120,0.0,1.0,,
1121,0.0,1.0,,
1122,0.0,1.0,,
1123,0.0,1.0,,
1124,0.0,1.0,,
1125,0.0,1.0,,
1126,1.49519,0.88889,,
1127,0.0,1.0,,
1128,0.0,1.0,,
1129,0.0,1.0,,
1130,0.0,1.0,,
1131,1.46795,0.88889,,
1132,1.90415,0.88889,,
1133,0.0,1.0,,
1134,0.0,1.0,,
1135,1.29956,0.88889,,
1136,0.0,1.0,,
1137,2.1325,0.88889,,
1138,0.0,1.0,,
1139,0.0,1.0,,
1140,0.0,1.0,,
1141,0.0,1.0,,
1142,0.0,1.0,,
1143,0.0,1.0,,
1144,1.95863,0.88889,,
1145,0.0,1.0,,
1146,1.62922,0.88889,,
1147,0.0,1.0,,
1148,0.0,1.0,,
1149,0.0,1.0,,
1150,0.0,1.0,,
1151,0.0,1.0,,
1152,0.0,1.0,,
1153,3.00263,0.77778,,
1154,0.0,1.0,,
1155,1.84664,0.88889,,
1156,0.0,1.0,,
1157,0.0,1.0,,
1158,0.0,1.0,,
1159,0.0,1.0,,
1160,1.46523,0.88889,,
1161,0.00022,1.0,,
1162,0.0,1.0,,
1163,3.08189,0.77778,,
1164,0.0,1.0,,
1165,3.04109,0.77778,,
1166,0.0,1.0,,
1167,0.0,1.0,,
1168,0.0,1.0,,
1169,1e-05,1.0,,
1170,1.70641,0.88889,,
1171,0.0,1.0,,
1172,1.54267,0.88889,,
1173,0.0,1.0,,
1174,0.0,1.0,,
1175,0.0,1.0,,
1176,0.0,1.0,,
1177,1.7149,0.88889,,
1178,0.0,1.0,,
1179,0.0,1.0,,
1180,0.0,1.0,,
1181,0.0,1.0,,
1182,0.0,1.0,,
1183,1.71632,0.88889,,
1184,0.0,1.0,,
1185,0.0,1.0,,
1186,0.0,1.0,,
1187,0.0,1.0,,
1188,1.72739,0.88889,,
1189,1.75074,0.88889,,
1190,0.0,1.0,,
1191,1.52153,0.88889,,
1192,0.0,1.0,,
1193,0.87617,0.88889,,
1194,0.0,1.0,,
1195,0.0,1.0,,
1196,1.79486,0.88889,,
1197,0.0,1.0,,
1198,0.0,1.0,,
1199,0.0,1.0,,
1200,1e-05,1.0,,
1201,0.0,1.0,0.04903,0.33333
1202,1.69199,0.88889,,
1203,1.50477,0.88889,,
1204,1.3547,0.88889,,
1205,0.0,1.0,,
1206,1.6052,0.88889,,
1207,1.56883,0.88889,,
1208,0.0,1.0,,
1209,0.0,1.0,,
1210,0.0,1.0,,
1211,0.0,1.0,,
1212,0.0,1.0,,
1213,0.0,1.0,,
1214,0.0,1.0,,
1215,0.0,1.0,,
1216,0.0,1.0,,
1217,0.0,1.0,,
1218,0.0,1.0,,
1219,0.0,1.0,,
1220,0.0,1.0,,
1221,0.0,1.0,,
1222,0.0,1.0,,
1223,0.0,1.0,,
1224,1.72724,0.88889,,
1225,1.38679,0.88889,,
1226,0.0,1.0,,
1227,0.0,1.0,,
1228,0.0,1.0,,
1229,0.0,1.0,,
1230,1.62404,0.88889,,
1231,0.0,1.0,,
1232,0.27839,0.88889,,
1233,0.0,1.0,,
1234,0.0,1.0,,
1235,0.0,1.0,,
1236,0.0,1.0,,
1237,0.0,1.0,,
1238,0.0,1.0,,
1239,0.0,1.0,,
1240,0.0,1.0,,
1241,0.0,1.0,,
1242,0.0,1.0,,
1243,2.03215,0.88889,,
1244,0.0,1.0,,
1245,0.0,1.0,,
1246,0.0,1.0,,
1247,0.0,1.0,,
1248,0.0,1.0,,
1249,0.0,1.0,,
1250,0.0,1.0,,
1251,1.99956,0.88889,,
1252,0.0,1.0,,
1253,0.0,1.0,,
1254,0.0,1.0,,
1255,0.0,1.0,,
1256,0.0,1.0,,
1257,1.88483,0.88889,,
1258,0.0,1.0,,
1259,0.0,1.0,,
1260,0.0,1.0,,
1261,0.0,1.0,,
1262,0.0,1.0,,
1263,0.0,1.0,,
1264,0.0,1.0,,
1265,1.4524,0.88889,,
1266,1.91458,0.88889,,
1267,0.0,1.0,,
1268,0.0,1.0,,
1269,1.82668,0.88889,,
1270,0.0,1.0,,
1271,0.0,1.0,,
1272,0.0,1.0,,
1273,0.0,1.0,,
1274,0.0,1.0,,
1275,0.0,1.0,,
1276,0.0,1.0,,
1277,0.0,1.0,,
1278,1.72902,0.88889,,
1279,0.0,1.0,,
1280,0.0,1.0,,
1281,0.0,1.0,,
1282,0.0,1.0,,
1283,0.0,1.0,,
1284,0.0,1.0,,
1285,1.63836,0.88889,,
1286,0.0,1.0,,
1287,0.0,1.0,,
1288,0.0,1.0,,
1289,0.0,1.0,,
1290,0.0,1.0,,
1291,0.0,1.0,,
1292,0.0,1.0,,
1293,1.30162,0.88889,,
1294,0.0,1.0,,
1295,0.0,1.0,,
1296,0.0,1.0,,
1297,1.19433,0.88889,,
1298,0.0,1.0,,
1299,0.0,1.0,,
1300,0.0,1.0,,
1301,0.0,1.0,0.0,0.33333
1302,0.0,1.0,,
1303,0.0,1.0,,
1304,0.0,1.0,,
1305,0.0,1.0,,
1306,0.0,1.0,,
1307,0.0,1.0,,
1308,0.0,1.0,,
1309,0.0,1.0,,
1310,0.0,1.0,,
1311,0.0,1.0,,
1312,0.0,1.0,,
1313,1.90126,0.88889,,
1314,0.0,1.0,,
1315,0.0,1.0,,
1316,0.0,1.0,,
1317,0.0,1.0,,
1318,0.0,1.0,,
1319,1.54465,0.88889,,
1320,1.7534,0.88889,,
1321,0.0,1.0,,
1322,0.0,1.0,,
1323,0.0,1.0,,
1324,0.0,1.0,,
1325,0.0,1.0,,
1326,0.0,1.0,,
1327,0.0,1.0,,
1328,0.0,1.0,,
1329,0.0,1.0,,
1330,0.0,1.0,,
1331,1.91627,0.88889,,
1332,0.0,1.0,,
1333,0.0,1.0,,
1334,2.38289,0.77778,,
1335,0.0,1.0,,
1336,1.44113,0.88889,,
1337,0.0,1.0,,
1338,1.63566,0.88889,,
1339,0.0,1.0,,
1340,0.0,1.0,,
1341,0.0,1.0,,
1342,0.0,1.0,,
1343,0.0,1.0,,
1344,1.70362,0.88889,,
1345,0.0,1.0,,
1346,0.0,1.0,,
1347,0.0,1.0,,
1348,1.86916,0.88889,,
1349,0.0,1.0,,
1350,0.0,1.0,,
1351,0.0,1.0,,
1352,2.03965,0.88889,,
1353,0.0,1.0,,
1354,1.74191,0.88889,,
1355,0.0,1.0,,
1356,0.0,1.0,,
1357,0.0,1.0,,
1358,0.0,1.0,,
1359,0.0,1.0,,
1360,0.0,1.0,,
1361,0.0,1.0,,
1362,0.0,1.0,,
1363,0.0,1.0,,
1364,0.0,1.0,,
1365,0.0,1.0,,
1366,0.09855,0.88889,,
1367,1.28142,0.88889,,
1368,0.0,1.0,,
1369,0.0,1.0,,
1370,1.82762,0.88889,,
1371,0.0,1.0,,
1372,0.0,1.0,,
1373,1.75072,0.88889,,
1374,0.0,1.0,,
1375,0.0,1.0,,
1376,0.0,1.0,,
1377,0.0,1.0,,
1378,0.0,1.0,,
1379,0.0,1.0,,
1380,0.0,1.0,,
1381,0.0,1.0,,
1382,0.0,1.0,,
1383,0.0,1.0,,
1384,0.0,1.0,,
1385,0.0,1.0,,
1386,1.83696,0.88889,,
1387,0.0,1.0,,
1388,1.72787,0.88889,,
1389,0.0,1.0,,
1390,1.97546,0.88889,,
1391,0.0,1.0,,
1392,0.0,1.0,,
1393,0.0,1.0,,
1394,0.0,1.0,,
1395,0.0,1.0,,
1396,0.0,1.0,,
1397,1.70259,0.88889,,
1398,0.0,1.0,,
1399,0.0,1.0,,
1400,0.0,1.0,,
1401,0.0,1.0,0.01643,0.33333
1402,0.0,1.0,,
1403,0.0,1.0,,
1404,0.0,1.0,,
1405,0.0,1.0,,
1406,1.80595,0.88889,,
1407,0.0,1.0,,
1408,1.75281,0.88889,,
1409,0.0,1.0,,
1410,2.13501,0.88889,,
1411,0.0,1.0,,
1412,1.56277,0.88889,,
1413,0.0,1.0,,
1414,3.33138,0.77778,,
1415,0.0,1.0,,
1416,1.96036,0.88889,,
1417,0.0,1.0,,
1418,0.0,1.0,,
1419,0.0,1.0,,
1420,0.96814,0.88889,,
1421,0.0,1.0,,
1422,1.55526,0.88889,,
1423,1.67844,0.88889,,
1424,0.0,1.0,,
1425,0.0,1.0,,
1426,0.12067,0.88889,,
1427,0.0,1.0,,
1428,0.0,1.0,,
1429,0.0,1.0,,
1430,0.0,1.0,,
1431,0.0,1.0,,
1432,0.00552,1.0,,
1433,1.52158,0.88889,,
1434,0.0,1.0,,
1435,0.0,1.0,,
1436,0.0,1.0,,
1437,0.0,1.0,,
1438,0.0,1.0,,
1439,0.0,1.0,,
1440,0.0,1.0,,
1441,0.0,1.0,,
1442,1e-05,1.0,,
1443,0.0,1.0,,
1444,0.0,1.0,,
1445,0.0,1.0,,
1446,1.42893,0.88889,,
1447,0.0,1.0,,
1448,1.78576,0.88889,,
1449,0.0,1.0,,
1450,0.0,1.0,,
1451,0.0,1.0,,
1452,0.0,1.0,,
1453,0.0,1.0,,
1454,1.60533,0.88889,,
1455,0.0,1.0,,
1456,0.0,1.0,,
1457,0.0,1.0,,
1458,0.0,1.0,,
1459,0.0,1.0,,
1460,1.46275,0.88889,,
1461,3.92368,0.77778,,
1462,0.0,1.0,,
1463,0.0,1.0,,
1464,0.0,1.0,,
1465,0.0,1.0,,
1466,0.0,1.0,,
1467,1.90822,0.88889,,
1468,0.0,1.0,,
1469,0.0,1.0,,
1470,0.0,1.0,,
1471,1.7453,0.88889,,
1472,0.0,1.0,,
1473,0.0,1.0,,
1474,0.0,1.0,,
1475,0.0,1.0,,
1476,0.0,1.0,,
1477,3.72391,0.77778,,
1478,1.26269,0.88889,,
1479,1.76703,0.88889,,
1480,0.0,1.0,,
1481,0.0,1.0,,
1482,0.0,1.0,,
1483,0.0,1.0,,
1484,0.0,1.0,,
1485,0.0,1.0,,
1486,1.63195,0.88889,,
1487,1.71533,0.88889,,
1488,1.74443,0.88889,,
1489,1.92885,0.88889,,
1490,1.27872,0.88889,,
1491,0.0,1.0,,
1492,0.0,1.0,,
1493,1.79361,0.77778,,
1494,0.88993,0.88889,,
1495,0.0,1.0,,
1496,0.0,1.0,,
1497,1.32092,0.88889,,
1498,0.0,1.0,,
1499,1.6188,0.88889,,
1500,0.0,1.0,,
1501,0.0,1.0,0.0,0.33333
1502,1.33136,0.88889,,
1503,0.0,1.0,,
1504,1.5783,0.88889,,
1505,1.64193,0.88889,,
1506,0.0,1.0,,
1507,0.0,1.0,,
1508,0.0,1.0,,
1509,0.0,1.0,,
1510,0.0,1.0,,
1511,0.0,1.0,,
1512,1e-05,1.0,,
1513,0.0,1.0,,
1514,0.0,1.0,,
1515,0.0,1.0,,
1516,1.18156,0.88889,,
1517,0.0,1.0,,
1518,0.0,1.0,,
1519,1e-05,1.0,,
1520,1.13649,0.88889,,
1521,1.79051,0.88889,,
1522,0.0,1.0,,
1523,0.0,1.0,,
1524,1.25791,0.88889,,
1525,0.0,1.0,,
1526,0.0,1.0,,
1527,0.0,1.0,,
1528,0.0,1.0,,
1529,0.0,1.0,,
1530,0.0,1.0,,
1531,0.0,1.0,,
1532,0.0,1.0,,
1533,1.92986,0.88889,,
1534,0.0,1.0,,
1535,0.0,1.0,,
1536,0.0,1.0,,
1537,0.0,1.0,,
1538,0.0,1.0,,
1539,1.54009,0.88889,,
1540,0.0,1.0,,
1541,1.12733,0.88889,,
1542,0.0,1.0,,
1543,0.0,1.0,,
1544,0.0,1.0,,
1545,0.0,1.0,,
1546,1.72343,0.88889,,
1547,0.0,1.0,,
1548,0.0,1.0,,
1549,0.0,1.0,,
1550,0.0,1.0,,
1551,0.0,1.0,,
1552,1.7221,0.88889,,
1553,0.0,1.0,,
1554,0.0,1.0,,
1555,0.0,1.0,,
1556,0.0,1.0,,
1557,0.04852,1.0,,
1558,0.0,1.0,,
1559,0.0,1.0,,
1560,0.0,1.0,,
1561,0.0,1.0,,
1562,0.0,1.0,,
1563,0.0,1.0,,
1564,0.0,1.0,,
1565,0.0,1.0,,
1566,1.88545,0.88889,,
1567,0.0,1.0,,
1568,1.61694,0.88889,,
1569,1.82473,0.88889,,
1570,0.0,1.0,,
1571,0.0,1.0,,
1572,0.0,1.0,,
1573,1.92859,0.88889,,
1574,0.0,1.0,,
1575,1.7085,0.88889,,
1576,1.71503,0.88889,,
1577,1.81381,0.88889,,
1578,1e-05,1.0,,
1579,0.0,1.0,,
1580,0.0,1.0,,
1581,0.0,1.0,,
1582,0.0,1.0,,
1583,0.0,1.0,,
1584,0.0,1.0,,
1585,1.34267,0.88889,,
1586,1.49743,0.88889,,
1587,1.50155,0.88889,,
1588,1.46337,0.88889,,
1589,0.0,1.0,,
1590,0.0,1.0,,
1591,0.0,1.0,,
1592,0.0,1.0,,
1593,0.0,1.0,,
1594,0.0,1.0,,
1595,0.0,1.0,,
1596,1.6635,0.88889,,
1597,0.0,1.0,,
1598,0.0,1.0,,
1599,0.0,1.0,,
1600,1.69592,0.88889,,
1601,0.6101,0.88889,1.72498,0.22222
1602,0.0,1.0,,
1603,0.0,1.0,,
1604,0.0,1.0,,
1605,0.0,1.0,,
1606,1.21949,0.88889,,
1607,0.0,1.0,,
1608,1e-05,1.0,,
1609,0.0,1.0,,
1610,1.46944,0.88889,,
1611,0.0,1.0,,
1612,0.0,1.0,,
1613,1.51584,0.88889,,
1614,0.0,1.0,,
1615,1.93862,0.88889,,
1616,0.0,1.0,,
1617,1.75645,0.88889,,
1618,0.0,1.0,,
1619,1.26261,0.88889,,
1620,0.0,1.0,,
1621,0.0,1.0,,
1622,0.0,1.0,,
1623,1.06594,0.88889,,
1624,0.0,1.0,,
1625,0.0,1.0,,
1626,0.0,1.0,,
1627,0.22666,0.88889,,
1628,3.65559,0.77778,,
1629,0.0,1.0,,
1630,0.0,1.0,,
1631,0.0,1.0,,
1632,0.0,1.0,,
1633,0.0,1.0,,
1634,0.0,1.0,,
1635,3.48648,0.77778,,
1636,0.0,1.0,,
1637,0.0,1.0,,
1638,0.0,1.0,,
1639,0.0,1.0,,
1640,0.0,1.0,,
1641,0.0,1.0,,
1642,0.0,1.0,,
1643,1.82583,0.88889,,
1644,0.0,1.0,,
1645,0.0,1.0,,
1646,1.71825,0.88889,,
1647,0.0,1.0,,
1648,0.0,1.0,,
1649,0.0,1.0,,
1650,0.0,1.0,,
1651,0.0,1.0,,
1652,1.72595,0.88889,,
1653,0.0,1.0,,
1654,1.52307,0.88889,,
1655,0.0,1.0,,
1656,0.0,1.0,,
1657,0.0,1.0,,
1658,1.04585,0.88889,,
1659,0.00068,1.0,,
1660,1.71967,0.88889,,
1661,0.0,1.0,,
1662,0.0,1.0,,
1663,0.0,1.0,,
1664,0.03231,1.0,,
1665,0.0,1.0,,
1666,0.0,1.0,,
1667,2e-05,1.0,,
1668,0.0,1.0,,
1669,1.25377,0.88889,,
1670,3e-05,1.0,,
1671,0.0,1.0,,
1672,0.0,1.0,,
1673,0.0,1.0,,
1674,0.0,1.0,,
1675,1.67665,0.88889,,
1676,0.0,1.0,,
1677,0.0,1.0,,
1678,0.0,1.0,,
1679,0.0,1.0,,
1680,0.0,1.0,,
1681,0.0,1.0,,
1682,0.0,1.0,,
1683,0.0,1.0,,
1684,0.0,1.0,,
1685,1.70549,0.88889,,
1686,0.0,1.0,,
1687,1.6461,0.88889,,
1688,1.01034,0.88889,,
1689,0.0,1.0,,
1690,0.0,1.0,,
1691,1.95125,0.88889,,
1692,0.0,1.0,,
1693,1.67262,0.88889,,
1694,1.79846,0.88889,,
1695,0.0,1.0,,
1696,0.0,1.0,,
1697,1.37989,0.88889,,
1698,1.76796,0.88889,,
1699,0.59233,0.88889,,
1700,0.0,1.0,,
1701,0.0,1.0,0.0,0.33333
1702,0.0,1.0,,
1703,0.13926,0.88889,,
1704,1.32076,0.88889,,
1705,0.0,1.0,,
1706,0.31724,0.88889,,
1707,0.0086,1.0,,
1708,0.0,1.0,,
1709,0.0,1.0,,
1710,0.0,1.0,,
1711,0.0,1.0,,
1712,0.0,1.0,,
1713,0.0,1.0,,
1714,0.0,1.0,,
1715,0.0,1.0,,
1716,1.53235,0.88889,,
1717,3.10184,0.77778,,
1718,0.0,1.0,,
1719,0.0,1.0,,
1720,0.0,1.0,,
1721,1.73891,0.88889,,
1722,0.0,1.0,,
1723,0.0,1.0,,
1724,1.17519,0.88889,,
1725,0.0,1.0,,
1726,0.0,1.0,,
1727,0.0,1.0,,
1728,0.0,1.0,,
1729,0.0,1.0,,
1730,1.7267,0.88889,,
1731,1.74859,0.88889,,
1732,0.0,1.0,,
1733,0.0,1.0,,
1734,0.0,1.0,,
1735,0.0,1.0,,
1736,0.0,1.0,,
1737,0.0,1.0,,
1738,0.0,1.0,,
1739,0.0,1.0,,
1740,1.80938,0.88889,,
1741,0.0,1.0,,
1742,1.81484,0.88889,,
1743,0.0,1.0,,
1744,0.0,1.0,,
1745,0.0,1.0,,
1746,0.0,1.0,,
1747,0.0,1.0,,
1748,0.0,1.0,,
1749,0.0,1.0,,
1750,0.0,1.0,,
1751,1.70978,0.88889,,
1752,1.6659,0.88889,,
1753,0.0,1.0,,
1754,2.45956,0.77778,,
1755,0.0,1.0,,
1756,0.0,1.0,,
1757,0.0,1.0,,
1758,1.73708,0.88889,,
1759,0.0,1.0,,
1760,3.47611,0.77778,,
1761,0.0,1.0,,
1762,0.0,1.0,,
1763,0.0,1.0,,
1764,0.0,1.0,,
1765,0.0,1.0,,
1766,1.72097,0.88889,,
1767,1.42136,0.88889,,
1768,0.0,1.0,,
1769,0.0,1.0,,
1770,1.71833,0.88889,,
1771,0.0,1.0,,
1772,0.0,1.0,,
1773,0.0,1.0,,
1774,0.0,1.0,,
1775,0.0,1.0,,
1776,0.0,1.0,,
1777,0.67847,0.88889,,
1778,0.0,1.0,,
1779,0.0,1.0,,
1780,0.0,1.0,,
1781,1.66256,0.88889,,
1782,1.75698,0.88889,,
1783,0.0,1.0,,
1784,1.45103,0.88889,,
1785,1.18115,0.88889,,
1786,5e-05,1.0,,
1787,0.0,1.0,,
1788,0.22429,0.88889,,
1789,1e-05,1.0,,
1790,0.0,1.0,,
1791,0.0,1.0,,
1792,0.0,1.0,,
1793,1.50138,0.88889,,
1794,0.0,1.0,,
1795,0.0,1.0,,
1796,0.0,1.0,,
1797,0.0,1.0,,
1798,0.0,1.0,,
1799,0.0,1.0,,
1800,0.0,1.0,,
1801,1.71049,0.88889,0.0,0.33333
1802,0.0,1.0,,
1803,1.62575,0.88889,,
1804,0.0,1.0,,
1805,0.0,1.0,,
1806,1.63213,0.88889,,
1807,3.20588,0.77778,,
1808,1.53216,0.88889,,
1809,0.0,1.0,,
1810,0.0,1.0,,
1811,0.0,1.0,,
1812,0.0,1.0,,
1813,1.78394,0.88889,,
1814,0.0,1.0,,
1815,0.0,1.0,,
1816,1.74944,0.88889,,
1817,0.0,1.0,,
1818,0.0,1.0,,
1819,0.0,1.0,,
1820,0.0,1.0,,
1821,0.0,1.0,,
1822,1.36829,0.88889,,
1823,0.0,1.0,,
1824,0.0,1.0,,
1825,0.0,1.0,,
1826,1.6908,0.88889,,
1827,0.84317,0.88889,,
1828,1.67616,0.88889,,
1829,0.0,1.0,,
1830,0.00022,1.0,,
1831,0.0,1.0,,
1832,0.0,1.0,,
1833,0.0,1.0,,
1834,0.0,1.0,,
1835,0.0,1.0,,
1836,0.0,1.0,,
1837,0.0,1.0,,
1838,0.0,1.0,,
1839,0.0,1.0,,
1840,0.0,1.0,,
1841,0.0,1.0,,
1842,0.0,1.0,,
1843,0.0,1.0,,
1844,0.0,1.0,,
1845,0.0,1.0,,
1846,0.0,1.0,,
1847,3.28966,0.77778,,
1848,1.63079,0.88889,,
1849,0.0,1.0,,
1850,1e-05,1.0,,
1851,0.0,1.0,,
1852,0.0,1.0,,
1853,0.0,1.0,,
1854,0.0,1.0,,
1855,0.0,1.0,,
1856,0.0,1.0,,
1857,1.7737,0.88889,,
1858,1.26873,0.88889,,
1859,1.30294,0.88889,,
1860,1.70267,0.88889,,
1861,0.0,1.0,,
1862,0.0,1.0,,
1863,0.0,1.0,,
1864,1.55494,0.88889,,
1865,1.36295,0.88889,,
1866,0.0,1.0,,
1867,0.0,1.0,,
1868,0.0,1.0,,
1869,0.27875,0.88889,,
1870,1.79838,0.88889,,
1871,0.0,1.0,,
1872,0.0,1.0,,
1873,0.0,1.0,,
1874,0.0,1.0,,
1875,0.0,1.0,,
