step,train_loss,train_accuracy,valid_loss,valid_mean_token_accuracy
1065,0.50155,0.88889,,
1066,0.0,1.0,,
1067,0.0,1.0,,
1068,1.78,0.88889,,
1069,1.12768,0.88889,,
1070,1.54251,0.88889,,
1071,1.57382,0.88889,,
1072,1.43313,0.88889,,
1073,0.3238,0.88889,,
1074,1.24755,0.88889,,
1075,0.95137,0.88889,,
1076,1.22689,0.88889,,
1077,0.0,1.0,,
1078,0.0,1.0,,
1079,1.38235,0.88889,,
1080,0.0,1.0,,
1081,0.0,1.0,,
1082,0.0,1.0,,
1083,2.67733,0.77778,,
1084,0.0,1.0,,
1085,0.0003,1.0,,
1086,1.41732,0.88889,,
1087,0.0,1.0,,
1088,0.0,1.0,,
1089,0.0,1.0,,
1090,1.7312,0.88889,,
1091,1.3204,0.88889,,
1092,0.0,1.0,,
1093,0.0,1.0,,
1094,1.45461,0.88889,,
1095,0.0,1.0,,
1096,0.06098,1.0,,
1097,0.0,1.0,,
1098,0.0,1.0,,
1099,0.0,1.0,,
1100,0.77422,0.88889,,
1101,0.0,1.0,1e-05,0.33333
1102,1.65183,0.88889,,
1103,1.52079,0.88889,,
1104,0.0,1.0,,
1105,1.657,0.88889,,
1106,0.0,1.0,,
1107,2.39426,0.77778,,
1108,0.0,1.0,,
1109,0.0,1.0,,
1110,0.0,1.0,,
1111,1.36284,0.88889,,
1112,1.40362,0.88889,,
1113,1.65824,0.88889,,
1114,1.64642,0.88889,,
1115,0.0,1.0,,
1116,0.0,1.0,,
1117,0.0,1.0,,
1118,0.0,1.0,,
1119,0.0,1.0,,
1120,0.0,1.0,,
1121,1.60944,0.88889,,
1122,1.7878,0.88889,,
1123,1.56704,0.88889,,
1124,0.0,1.0,,
1125,0.0,1.0,,
1126,0.0,1.0,,
1127,1.68368,0.88889,,
1128,1.52166,0.88889,,
1129,0.0,1.0,,
1130,0.0,1.0,,
1131,0.0,1.0,,
1132,1.60178,0.88889,,
1133,0.0,1.0,,
1134,0.03734,1.0,,
1135,0.0,1.0,,
1136,1.25372,0.88889,,
1137,1.65242,0.88889,,
1138,0.0,1.0,,
1139,1.48988,0.88889,,
1140,0.0,1.0,,
1141,0.0,1.0,,
1142,0.0,1.0,,
1143,0.0,1.0,,
1144,1.88185,0.77778,,
1145,1.64479,0.88889,,
1146,1.31137,0.88889,,
1147,0.0,1.0,,
1148,1.6045,0.88889,,
1149,0.0,1.0,,
1150,0.0,1.0,,
1151,0.0,1.0,,
1152,0.0,1.0,,
1153,1.64814,0.88889,,
1154,1.60358,0.88889,,
1155,0.0,1.0,,
1156,0.00029,1.0,,
1157,1.57787,0.88889,,
1158,0.0,1.0,,
1159,1.48645,0.88889,,
1160,0.0,1.0,,
1161,0.0,1.0,,
1162,1.57053,0.88889,,
1163,1.18377,0.88889,,
1164,1.19163,0.88889,,
1165,1.58017,0.88889,,
1166,1e-05,1.0,,
1167,1.37069,0.88889,,
1168,1.43542,0.88889,,
1169,1.26345,0.88889,,
1170,0.0,1.0,,
1171,1.1768,0.88889,,
1172,1.24647,0.88889,,
1173,1.24373,0.88889,,
1174,1.32836,0.88889,,
1175,0.0,1.0,,
1176,0.0,1.0,,
1177,1.10669,0.88889,,
1178,0.14853,0.88889,,
1179,1.14202,0.88889,,
1180,1e-05,1.0,,
1181,0.00017,1.0,,
1182,1e-05,1.0,,
1183,1e-05,1.0,,
1184,0.0,1.0,,
1185,6e-05,1.0,,
1186,2.31898,0.77778,,
1187,1e-05,1.0,,
1188,0.0,1.0,,
1189,0.0,1.0,,
1190,2.75511,0.77778,,
1191,0.0,1.0,,
1192,0.0,1.0,,
1193,0.0,1.0,,
1194,0.0,1.0,,
1195,0.0,1.0,,
1196,0.0,1.0,,
1197,0.81325,0.88889,,
1198,1.58908,0.88889,,
1199,0.0,1.0,,
1200,0.0,1.0,,
1201,0.0,1.0,0.0,0.33333
1202,0.0,1.0,,
1203,0.0,1.0,,
1204,0.0,1.0,,
1205,0.0,1.0,,
1206,1.92551,0.88889,,
1207,0.0,1.0,,
1208,0.0,1.0,,
1209,0.0,1.0,,
1210,1.32383,0.88889,,
1211,1.88786,0.88889,,
1212,1.63838,0.88889,,
1213,0.0,1.0,,
1214,0.0,1.0,,
1215,0.0,1.0,,
1216,0.0,1.0,,
1217,1.16248,0.88889,,
1218,1.81136,0.88889,,
1219,0.0,1.0,,
1220,0.0,1.0,,
1221,0.0,1.0,,
1222,1.73668,0.88889,,
1223,0.0,1.0,,
1224,0.0,1.0,,
1225,0.0,1.0,,
1226,0.0,1.0,,
1227,0.0,1.0,,
1228,0.0,1.0,,
1229,1.70095,0.88889,,
1230,1.48614,0.88889,,
1231,0.0,1.0,,
1232,0.0,1.0,,
1233,0.0,1.0,,
1234,0.15242,0.88889,,
1235,1.83307,0.88889,,
1236,0.0,1.0,,
1237,0.0,1.0,,
1238,0.0,1.0,,
1239,0.0,1.0,,
1240,1.83054,0.88889,,
1241,0.0,1.0,,
1242,1.58377,0.88889,,
1243,0.0,1.0,,
1244,1.23672,0.88889,,
1245,0.0,1.0,,
1246,0.0,1.0,,
1247,0.0,1.0,,
1248,0.0,1.0,,
1249,0.0,1.0,,
1250,0.0,1.0,,
1251,0.0,1.0,,
1252,0.0,1.0,,
1253,0.0,1.0,,
1254,1.43384,0.88889,,
1255,0.0,1.0,,
1256,0.0036,1.0,,
1257,0.0,1.0,,
1258,1.90838,0.88889,,
1259,1.25612,0.88889,,
1260,0.0,1.0,,
1261,0.0,1.0,,
1262,0.0,1.0,,
1263,0.04775,1.0,,
1264,1.82626,0.88889,,
1265,0.0,1.0,,
1266,0.0,1.0,,
1267,0.0,1.0,,
1268,0.0,1.0,,
1269,0.0,1.0,,
1270,0.0,1.0,,
1271,0.0,1.0,,
1272,0.0,1.0,,
1273,1.80073,0.88889,,
1274,1.48507,0.88889,,
1275,8e-05,1.0,,
1276,0.0,1.0,,
1277,0.0,1.0,,
1278,0.0,1.0,,
1279,0.0,1.0,,
1280,0.0,1.0,,
1281,0.0,1.0,,
1282,0.0,1.0,,
1283,0.0,1.0,,
1284,0.0,1.0,,
1285,0.02311,1.0,,
1286,0.0,1.0,,
1287,1.63608,0.88889,,
1288,0.0,1.0,,
1289,0.79074,0.88889,,
1290,1.51528,0.88889,,
1291,1.70871,0.88889,,
1292,0.0,1.0,,
1293,0.0,1.0,,
1294,0.0,1.0,,
1295,1.59344,0.88889,,
1296,0.0,1.0,,
1297,0.0,1.0,,
1298,1.33546,0.88889,,
1299,0.0,1.0,,
1300,0.0,1.0,,
1301,0.0,1.0,0.0,0.33333
1302,0.85136,0.88889,,
1303,0.0,1.0,,
1304,1.64294,0.88889,,
1305,0.0,1.0,,
1306,0.0,1.0,,
1307,1.12757,0.88889,,
1308,1.75594,0.88889,,
1309,0.0,1.0,,
1310,0.0,1.0,,
1311,1.67592,0.88889,,
1312,1.43852,0.88889,,
1313,0.0,1.0,,
1314,0.0,1.0,,
1315,1.71584,0.88889,,
1316,2e-05,1.0,,
1317,0.0,1.0,,
1318,0.0,1.0,,
1319,0.0,1.0,,
1320,0.0,1.0,,
1321,0.0,1.0,,
1322,1.735,0.88889,,
1323,0.0,1.0,,
1324,0.0,1.0,,
1325,0.0,1.0,,
1326,0.0,1.0,,
1327,0.0,1.0,,
1328,0.0,1.0,,
1329,0.0,1.0,,
1330,0.0,1.0,,
1331,0.0,1.0,,
1332,0.0,1.0,,
1333,0.0,1.0,,
1334,1.6661,0.88889,,
1335,0.0,1.0,,
1336,1.86633,0.88889,,
1337,1.70855,0.88889,,
1338,1.8281,0.88889,,
1339,0.0,1.0,,
1340,0.0,1.0,,
1341,0.0,1.0,,
1342,0.0,1.0,,
1343,0.0,1.0,,
1344,0.0,1.0,,
1345,1.19322,0.88889,,
1346,1.88694,0.88889,,
1347,0.0,1.0,,
1348,0.0,1.0,,
1349,0.0,1.0,,
1350,0.0,1.0,,
1351,1.7738,0.77778,,
1352,0.0,1.0,,
1353,0.0,1.0,,
1354,0.0,1.0,,
1355,1.63617,0.88889,,
1356,0.0,1.0,,
1357,1.54601,0.88889,,
1358,5e-05,1.0,,
1359,0.0,1.0,,
1360,0.0,1.0,,
1361,1.56935,0.88889,,
1362,0.0,1.0,,
1363,1.6056,0.88889,,
1364,0.0,1.0,,
1365,2e-05,1.0,,
1366,0.0,1.0,,
1367,1.77231,0.88889,,
1368,0.0,1.0,,
1369,0.45328,0.88889,,
1370,0.0,1.0,,
1371,0.0,1.0,,
1372,1.98414,0.77778,,
1373,1.57338,0.88889,,
1374,0.0,1.0,,
1375,0.0,1.0,,
1376,0.0,1.0,,
1377,0.0,1.0,,
1378,0.0,1.0,,
1379,0.0,1.0,,
1380,0.0,1.0,,
1381,0.0,1.0,,
1382,0.0,1.0,,
1383,0.0,1.0,,
1384,0.0,1.0,,
1385,1.7413,0.88889,,
1386,0.0,1.0,,
1387,0.0,1.0,,
1388,0.0,1.0,,
1389,0.0,1.0,,
1390,0.0,1.0,,
1391,0.0,1.0,,
1392,0.0,1.0,,
1393,1.96767,0.88889,,
1394,1.37955,0.88889,,
1395,0.0,1.0,,
1396,0.0,1.0,,
1397,0.0,1.0,,
1398,1.23599,0.88889,,
1399,0.0,1.0,,
1400,0.0,1.0,,
1401,0.0,1.0,0.0,0.33333
1402,0.8757,0.88889,,
1403,0.0,1.0,,
1404,0.0,1.0,,
1405,0.0,1.0,,
1406,0.0,1.0,,
1407,0.0,1.0,,
1408,0.0,1.0,,
1409,0.0,1.0,,
1410,0.0,1.0,,
1411,0.0,1.0,,
1412,0.0,1.0,,
1413,0.0,1.0,,
1414,1.7356,0.88889,,
1415,0.0,1.0,,
1416,0.0,1.0,,
1417,0.0,1.0,,
1418,1.99107,0.88889,,
1419,0.0,1.0,,
1420,1.86451,0.88889,,
1421,0.0,1.0,,
1422,0.0,1.0,,
1423,0.0,1.0,,
1424,0.0,1.0,,
1425,3.04663,0.77778,,
1426,0.0,1.0,,
1427,0.0,1.0,,
1428,0.0,1.0,,
1429,0.0,1.0,,
1430,0.0,1.0,,
1431,0.0,1.0,,
1432,0.0,1.0,,
1433,3.25295,0.77778,,
1434,0.0,1.0,,
1435,0.0,1.0,,
1436,0.0,1.0,,
1437,0.0,1.0,,
1438,0.0,1.0,,
1439,0.0,1.0,,
1440,0.0,1.0,,
1441,0.0,1.0,,
1442,1.92166,0.88889,,
1443,3.69765,0.77778,,
1444,0.0,1.0,,
1445,0.0,1.0,,
1446,0.0,1.0,,
1447,1.92094,0.88889,,
1448,0.0,1.0,,
1449,0.0,1.0,,
1450,0.0,1.0,,
1451,0.0,1.0,,
1452,0.0,1.0,,
1453,0.0,1.0,,
1454,0.0,1.0,,
1455,1.61572,0.88889,,
1456,0.0,1.0,,
1457,3.67824,0.77778,,
1458,0.00013,1.0,,
1459,0.0,1.0,,
1460,3.10589,0.77778,,
1461,0.0,1.0,,
1462,0.0,1.0,,
1463,1.8058,0.88889,,
1464,0.0,1.0,,
1465,0.0,1.0,,
1466,1.54143,0.88889,,
1467,0.0,1.0,,
1468,0.0,1.0,,
1469,0.0,1.0,,
1470,1.72813,0.88889,,
1471,0.0,1.0,,
1472,0.0,1.0,,
1473,1.76354,0.88889,,
1474,0.0,1.0,,
1475,0.0,1.0,,
1476,1.46272,0.88889,,
1477,0.00023,1.0,,
1478,0.0,1.0,,
1479,0.0,1.0,,
1480,0.0,1.0,,
1481,0.0,1.0,,
1482,0.0,1.0,,
1483,2e-05,1.0,,
1484,1.70764,0.88889,,
1485,0.0,1.0,,
1486,0.0,1.0,,
1487,0.0,1.0,,
1488,0.0,1.0,,
1489,0.0,1.0,,
1490,0.0,1.0,,
1491,0.0,1.0,,
1492,0.0,1.0,,
1493,0.0,1.0,,
1494,2.78133,0.77778,,
1495,1.40571,0.88889,,
1496,0.0,1.0,,
1497,1.87141,0.88889,,
1498,0.0,1.0,,
1499,0.0,1.0,,
1500,1.55963,0.88889,,
1501,1.63602,0.88889,0.0,0.33333
1502,0.0,1.0,,
1503,1.70182,0.88889,,
1504,0.0,1.0,,
1505,0.0,1.0,,
1506,0.0,1.0,,
1507,0.0,1.0,,
1508,1.65846,0.88889,,
1509,0.01002,1.0,,
1510,0.0,1.0,,
1511,0.0,1.0,,
1512,0.0,1.0,,
1513,0.0,1.0,,
1514,1.62243,0.88889,,
1515,0.0,1.0,,
1516,1.8759,0.88889,,
1517,0.0,1.0,,
1518,0.0,1.0,,
1519,0.0,1.0,,
1520,0.0,1.0,,
1521,0.0,1.0,,
1522,0.0,1.0,,
1523,1.46095,0.88889,,
1524,0.0,1.0,,
1525,0.0,1.0,,
1526,0.75292,0.88889,,
1527,3.67348,0.77778,,
1528,5e-05,1.0,,
1529,0.0,1.0,,
1530,0.0,1.0,,
1531,0.0,1.0,,
1532,0.0,1.0,,
1533,0.0,1.0,,
1534,0.0,1.0,,
1535,0.0,1.0,,
1536,0.0,1.0,,
1537,1.53331,0.88889,,
1538,3.25263,0.77778,,
1539,1.70219,0.88889,,
1540,0.0,1.0,,
1541,0.0,1.0,,
1542,0.0,1.0,,
1543,0.0,1.0,,
1544,1.69414,0.88889,,
1545,0.0,1.0,,
1546,0.76867,0.88889,,
1547,0.0,1.0,,
1548,0.0,1.0,,
1549,1.823,0.88889,,
1550,0.0,1.0,,
1551,1.55496,0.88889,,
1552,0.0,1.0,,
1553,0.0,1.0,,
1554,1.26206,0.88889,,
1555,0.0,1.0,,
1556,2.81802,0.77778,,
1557,0.0,1.0,,
1558,0.0,1.0,,
1559,0.0,1.0,,
1560,0.0,1.0,,
1561,0.0,1.0,,
1562,0.0,1.0,,
1563,1.76207,0.88889,,
1564,0.0,1.0,,
1565,0.0,1.0,,
1566,0.0,1.0,,
1567,0.0,1.0,,
1568,0.0,1.0,,
1569,0.0,1.0,,
1570,0.0,1.0,,
1571,0.0,1.0,,
1572,0.0,1.0,,
1573,0.0,1.0,,
1574,0.0,1.0,,
1575,0.0,1.0,,
1576,0.0,1.0,,
1577,0.0,1.0,,
1578,1.227,0.88889,,
1579,0.0,1.0,,
1580,0.0,1.0,,
1581,1.85521,0.88889,,
1582,0.0,1.0,,
1583,0.0,1.0,,
1584,0.0,1.0,,
1585,0.0,1.0,,
1586,1.94064,0.88889,,
1587,0.0,1.0,,
1588,0.0,1.0,,
1589,0.0,1.0,,
1590,0.0,1.0,,
1591,0.0,1.0,,
1592,0.0,1.0,,
1593,1.56585,0.88889,,
1594,1.14505,0.88889,,
1595,0.0,1.0,,
1596,0.0,1.0,,
1597,0.0,1.0,,
1598,3.29127,0.77778,,
1599,1.83809,0.88889,,
1600,0.0,1.0,,
1601,0.0,1.0,0.0,0.33333
1602,0.0,1.0,,
1603,0.0,1.0,,
1604,0.0,1.0,,
1605,0.0,1.0,,
1606,0.0,1.0,,
1607,1.66168,0.88889,,
1608,0.0,1.0,,
1609,1.36513,0.88889,,
1610,0.0,1.0,,
1611,0.0,1.0,,
1612,0.0,1.0,,
1613,0.0,1.0,,
1614,1.32256,0.88889,,
1615,0.0,1.0,,
1616,1.9142,0.88889,,
1617,0.0,1.0,,
1618,0.0,1.0,,
1619,0.13388,0.88889,,
1620,0.0,1.0,,
1621,2.0114,0.77778,,
1622,0.0,1.0,,
1623,0.19465,0.88889,,
1624,0.0,1.0,,
1625,0.0,1.0,,
1626,0.0,1.0,,
1627,0.0,1.0,,
1628,1.59424,0.88889,,
1629,0.0,1.0,,
1630,0.0,1.0,,
1631,1.49683,0.88889,,
1632,1.33364,0.88889,,
1633,0.0,1.0,,
1634,1.88617,0.88889,,
1635,0.0,1.0,,
1636,0.0,1.0,,
1637,1.79381,0.88889,,
1638,0.00026,1.0,,
1639,0.0,1.0,,
1640,0.0,1.0,,
1641,0.0,1.0,,
1642,0.0,1.0,,
1643,0.0,1.0,,
1644,0.0,1.0,,
1645,0.0,1.0,,
1646,0.0,1.0,,
1647,0.0,1.0,,
1648,0.0,1.0,,
1649,0.09718,0.88889,,
1650,0.0,1.0,,
1651,0.03039,1.0,,
1652,0.0,1.0,,
1653,0.0,1.0,,
1654,0.0,1.0,,
1655,0.0,1.0,,
1656,0.0,1.0,,
1657,3e-05,1.0,,
1658,1.70176,0.88889,,
1659,0.0,1.0,,
1660,0.0,1.0,,
1661,1.89219,0.88889,,
1662,1.79286,0.88889,,
1663,0.0,1.0,,
1664,0.0,1.0,,
1665,0.0,1.0,,
1666,0.98102,0.88889,,
1667,0.0,1.0,,
1668,0.0,1.0,,
1669,0.0,1.0,,
1670,0.0,1.0,,
1671,0.0,1.0,,
1672,0.0,1.0,,
1673,1.58779,0.88889,,
1674,0.0,1.0,,
1675,0.0,1.0,,
1676,0.0,1.0,,
1677,1e-05,1.0,,
1678,0.0,1.0,,
1679,1.72481,0.88889,,
1680,0.0,1.0,,
1681,1.40756,0.88889,,
1682,0.0,1.0,,
1683,0.0,1.0,,
1684,0.0,1.0,,
1685,0.0,1.0,,
1686,0.0,1.0,,
1687,0.0,1.0,,
1688,0.0,1.0,,
1689,0.0,1.0,,
1690,0.0,1.0,,
1691,1.83531,0.88889,,
1692,8e-05,1.0,,
1693,0.0,1.0,,
1694,0.41436,0.88889,,
1695,0.0,1.0,,
1696,2.97047,0.77778,,
1697,0.0,1.0,,
1698,1.79182,0.88889,,
1699,0.0,1.0,,
1700,0.0,1.0,,
1701,0.0,1.0,0.0,0.33333
1702,0.0,1.0,,
1703,1.89527,0.88889,,
1704,1.45256,0.88889,,
1705,0.0,1.0,,
1706,0.0,1.0,,
1707,0.0,1.0,,
1708,0.0,1.0,,
1709,0.0,1.0,,
1710,0.0,1.0,,
1711,1.4481,0.88889,,
1712,0.0,1.0,,
1713,0.0,1.0,,
1714,1.67083,0.88889,,
1715,0.0,1.0,,
1716,0.0,1.0,,
1717,1.59085,0.88889,,
1718,0.0,1.0,,
1719,1.86387,0.88889,,
1720,0.0,1.0,,
1721,0.0,1.0,,
1722,0.0,1.0,,
1723,0.0,1.0,,
1724,0.0,1.0,,
1725,2.95878,0.77778,,
1726,0.0,1.0,,
1727,1.90093,0.88889,,
1728,1.2197,0.88889,,
1729,0.0,1.0,,
1730,1.88206,0.88889,,
1731,0.0,1.0,,
1732,0.0,1.0,,
1733,0.0,1.0,,
1734,0.0,1.0,,
1735,0.0,1.0,,
1736,0.0,1.0,,
1737,1.85411,0.88889,,
1738,0.0,1.0,,
1739,0.0,1.0,,
1740,0.0,1.0,,
1741,0.0,1.0,,
1742,0.0,1.0,,
1743,0.0,1.0,,
1744,0.0,1.0,,
1745,0.0,1.0,,
1746,0.0,1.0,,
1747,0.0,1.0,,
1748,0.0,1.0,,
1749,1.63128,0.88889,,
1750,0.0,1.0,,
1751,0.27754,0.88889,,
1752,0.0,1.0,,
1753,0.0,1.0,,
1754,1.51201,0.88889,,
1755,0.0,1.0,,
1756,0.0,1.0,,
1757,0.0,1.0,,
1758,0.0,1.0,,
1759,0.0,1.0,,
1760,0.0,1.0,,
1761,1.9439,0.88889,,
1762,0.02105,1.0,,
1763,0.0,1.0,,
1764,1.71479,0.88889,,
1765,0.0,1.0,,
1766,1.27899,0.88889,,
1767,0.0,1.0,,
1768,0.0,1.0,,
1769,3.58544,0.77778,,
1770,0.0,1.0,,
1771,0.0,1.0,,
1772,0.0,1.0,,
1773,0.0,1.0,,
1774,0.0,1.0,,
1775,0.0,1.0,,
1776,1.68409,0.88889,,
1777,2.86285,0.77778,,
1778,0.0,1.0,,
1779,0.0,1.0,,
1780,0.0,1.0,,
1781,0.0,1.0,,
1782,0.0,1.0,,
1783,0.0,1.0,,
1784,0.0,1.0,,
1785,0.0,1.0,,
1786,0.0,1.0,,
1787,0.0,1.0,,
1788,0.0,1.0,,
1789,0.0,1.0,,
1790,3.64003,0.77778,,
1791,1.76748,0.88889,,
1792,0.0,1.0,,
1793,0.0,1.0,,
1794,1.4479,0.88889,,
1795,0.0,1.0,,
1796,1.68942,0.88889,,
1797,0.0,1.0,,
1798,0.0,1.0,,
1799,0.0,1.0,,
1800,0.0,1.0,,
1801,0.0,1.0,0.0,0.33333
1802,0.0,1.0,,
1803,0.0,1.0,,
1804,0.0,1.0,,
1805,0.0,1.0,,
1806,1.66788,0.88889,,
1807,0.0,1.0,,
1808,0.0,1.0,,
1809,0.0,1.0,,
1810,0.0,1.0,,
1811,0.0,1.0,,
1812,0.98036,0.88889,,
1813,0.0,1.0,,
1814,0.0,1.0,,
1815,0.0,1.0,,
1816,0.4176,0.88889,,
1817,0.0,1.0,,
1818,2.20233,0.77778,,
1819,0.0,1.0,,
1820,0.0,1.0,,
1821,0.0,1.0,,
1822,3.43899,0.77778,,
1823,1.83354,0.88889,,
1824,0.0,1.0,,
1825,0.0,1.0,,
1826,0.0,1.0,,
1827,0.0,1.0,,
1828,0.0,1.0,,
1829,0.0,1.0,,
1830,0.0,1.0,,
1831,0.0,1.0,,
1832,1e-05,1.0,,
1833,0.0,1.0,,
1834,0.0,1.0,,
1835,0.0,1.0,,
1836,1.43195,0.88889,,
1837,1.83497,0.88889,,
1838,0.0,1.0,,
1839,0.0,1.0,,
1840,0.0,1.0,,
1841,0.0,1.0,,
1842,0.0,1.0,,
1843,0.0,1.0,,
1844,0.0,1.0,,
1845,0.0,1.0,,
1846,0.0,1.0,,
1847,0.0,1.0,,
1848,3.43229,0.77778,,
1849,0.86379,0.88889,,
1850,0.0,1.0,,
1851,1.55716,0.88889,,
1852,0.0,1.0,,
1853,0.0,1.0,,
1854,0.0,1.0,,
1855,0.0,1.0,,
1856,0.0,1.0,,
1857,3.55416,0.77778,,
1858,0.0,1.0,,
1859,1.96125,0.88889,,
1860,0.79222,0.88889,,
1861,1.59779,0.88889,,
1862,0.0,1.0,,
1863,9e-05,1.0,,
1864,1.76644,0.88889,,
1865,0.0,1.0,,
1866,1.82057,0.88889,,
1867,0.0,1.0,,
1868,0.0,1.0,,
1869,0.0,1.0,,
1870,0.0,1.0,,
1871,1.67539,0.88889,,
1872,0.0,1.0,,
1873,0.20814,0.88889,,
1874,0.80904,0.88889,,
1875,0.0,1.0,,
